Sector,name,site_name,town,rwater,Basin,GSI,SIC,Impaired,samp_location,samp_date,prev_storm,days_last_storm,ice,o_n_g,rain_ph,samp_ph,cod,tss,tp,tkn,no3,tot_copper,tot_zinc,tot_lead,24_hr_lc50,48_hr_lc50,hardness,conduct,per_sur
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 002,5/8/13,4/24/13,14,N,0.5,6.2,6.62,317,656,0.85,3.83,0.49,0.035,0.157,0.022,100.00%,100.00%,44.45,439,100.00%
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 003,5/8/13,4/24/13,14,N,1.2,6.2,6.47,134.5,190,0.47,6.32,0.71,0.059,0.237,0.033,100.00%,100.00%,173.5,790,80.00%
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 006,5/8/13,4/24/13,14,N,0.5,6.2,5.63,239,267,0.41,3.03,0.84,0.041,0.307,0.011,100.00%,100.00%,31.89,286,100.00%
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 006 A,5/8/13,4/24/13,14,N,4.8,6.2,7.07,147,125,0.08,1.62,1.82,0.066,1.398,0.008,100.00%,100.00%,44.41,422,60.00%
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 007,5/8/13,4/24/13,14,N,1.6,6.2,6.17,264,127,0.48,4.88,2.81,0.074,0.457,0.011,100.00%,100.00%,147.8,1465,100.00%
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 002,9/18/12,9/9/12,9,N,2.4,6.8,4.75,22.2,8,0.11,0.83,0.83,0.045,0.071,0.002,,,,,
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 003,9/18/12,9/9/12,9,N,2.8,6.4,6.46,55.8,2,0.05,10.93,0.72,0.109,0.073,0.002,,,,,
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 006,9/18/12,9/9/12,9,N,2.8,6.4,4.87,18.7,7,0.15,1.15,0.22,0.0025,0.051,0.001,,,,,
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 006 A,9/18/12,9/9/12,9,N,1.6,6.4,6.34,28.9,23,0.17,1.19,0.41,0.028,0.334,0.004,,,,,
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 007,9/18/12,9/9/12,9,N,0.5,6.4,5.24,15,2,0.12,0.7,0.05,0.006,0.054,0.001,,,,,
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 002,8/10/12,8/6/12,4,N,0.5,6.4,6.9,44.4,25,0.25,3.65,0.36,0.013,0.111,0.001,100.00%,100.00%,10.41,38,75.00%
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 003,8/10/12,8/6/12,4,N,0.5,6.4,7.33,35.3,2,0.025,6.22,0.23,0.076,0.151,0.001,17.70%,9.40%,2.44,56,0.00%
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 006,8/10/12,8/6/12,4,N,0.5,6.4,5.79,47.3,14,0.23,2,0.21,0.021,0.141,0.001,100.00%,100.00%,6.9,32,50.00%
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 006 A,8/10/12,8/6/12,4,N,2,6.4,7.68,38.4,36,0.35,1.73,0.65,0.055,0.746,0.007,100.00%,47.50%,17.75,70,10.00%
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 007,8/10/12,8/6/12,4,N,1.2,6.4,7.27,22.2,20,0.17,0.78,0.14,0.015,0.057,0.005,100.00%,100.00%,6.88,27,85.00%
General/GT,Kohler Mix Specialties,Kohler Mix Specialties,94,Piper Brook,4402-00-2,1751,2023,Y,KM-01,5/8/13,4/20/13,18,N,2.5,6.05,7.23,180,570,0.71,1.5,0.24,0.062,0.58,0.018,100.00%,100.00%,56,232,100.00%
General/GT,Kohler Mix Specialties,Kohler Mix Specialties,94,Piper Brook,4402-00-2,1751,2023,Y,KM-04,5/8/13,4/20/13,18,N,2.5,6.05,6.38,18,14,0.19,0.5,0.2,0.02,0.19,0.0065,85.60%,70.70%,2.2,19,0.00%
General/GT,Kohler Mix Specialties,Kohler Mix Specialties,94,Piper Brook,4402-00-2,1751,2023,Y,KM-05,5/8/13,4/20/13,18,N,2.5,6.05,6.63,57,160,0.05,0.5,0.2,0.02,0.19,0.0065,100.00%,100.00%,26,124,100.00%
General/GT,Kohler Mix Specialties,Kohler Mix Specialties,94,Piper Brook,4402-00-2,1751,2023,Y,SW-01,5/1/12,4/24/12,7,N,2.5,8.4,8.1,180,130,0.16,1.1,0.54,0.02,0.24,0.0065,100.00%,100.00%,19,163,100.00%
General/GT,Kohler Mix Specialties,Kohler Mix Specialties,94,Piper Brook,4402-00-2,1751,2023,Y,SW-04,5/1/12,4/24/12,7,N,2.5,8.4,7.81,2.5,21,0.11,1.1,0.36,0.02,0.27,0.0065,82.00%,66.00%,2.9,19,
General/GT,Kohler Mix Specialties,Kohler Mix Specialties,94,Piper Brook,4402-00-2,1751,2023,Y,SW-05,5/1/12,4/24/12,7,N,2.5,8.4,8,2.5,18,0.05,1.5,0.75,0.02,0.18,0.0065,100.00%,100.00%,24,124,100.00%
General/GT,"Hubert E. Butler Construction Co., LLC","Hubert E. Butler Construction Co., LLC, Main Facility",113,CT River,4000-39,1771,1442,,Outfall 1,6/13/12,,,N,2,,7.9,9,266,0.29,0.46,0.05,0.063,0.085,0.015,100.00%,100.00%,156,537,100.00%
General/GT,"Hubert E. Butler Construction Co., LLC","Hubert E. Butler Construction Co., LLC, Main Facility",113,CT River,4000-39,1771,1442,,Outfall 2,6/13/12,,,N,1,,8,8,236,0.23,0.62,0.17,0.033,0.04,0.015,100.00%,100.00%,82,247,100.00%
General/GT,"Hubert E. Butler Construction Co., LLC","Hubert E. Butler Construction Co., LLC, Main Facility",113,CT River,4000-39,1771,1442,,outfall 3 ,6/13/12,,,N,1,,7.3,7,208,0.32,1.16,0.51,0.024,0.031,0.015,100.00%,100.00%,91,267,100.00%
General/GT,The Metropolitan District ,Rocky Hill WPCF,119,Connecticut River,,1669,4952,N,RH DSN 001,5/1/12,4/22/12,9,N,0.25,6,7.39,180,279,0.15,2.6,0.444,0.01,0.0297,0.00476,100.00%,100.00%,122,413,100.00%
General/GT,The Metropolitan District ,East Hartford WPCF,43,Connecticut River,,1670,4952,N,DSN 002,8/9/13,8/4/13,5,N,0.25,6.6,6.64,5,6.4,0.025,0.68,0.391,0.00516,0.0245,0.0015,100.00%,100.00%,3.69,40.3,100.00%
General/GT,The Metropolitan District ,East Hartford WPCF,43,Connecticut River,,1670,4952,N,DSN 005,8/9/13,8/4/13,5,N,0.615,6.6,6.91,13,6,0.025,1.19,0.609,0.022,0.0298,0.0116,100.00%,100.00%,8.49,65.5,100.00%
General/GT,The Metropolitan District ,MDC Operations Facility,64,MS4,,1671,4952,N,DSN 001,7/23/13,7/14/13,9,N,0.95,4.5,7,93,194,0.32,0.5,0.23,0.022,0.07,0.016,100.00%,100.00%,10,28,100.00%
General/GT,The Metropolitan District ,MDC Operations Facility,64,MS4,,1671,4952,N,DSN 001,2/19/13,2/11/13,8,Y,3.5,6.6,6.9,110,81,0.278,2.4,0.23,0.055,0.281,0.0316,,,,,
General/GT,The Metropolitan District ,MDC Operations Facility,64,MS4,,1671,4952,N,DSN 001,3/31/12,3/28/12,3,N,1.8,5.7,6.7,84,40,0.309,1.6,0.52,0.016,0.098,0.0079,,,,,
General/GT,The Metropolitan District ,East Hartford WPCF,43,Connecticut River,,1670,4952,N,DSN 002,6/12/12,6/6/12,6,N,0.67,6.1,6.6,100,3,0.3,2,0.525,0.0106,0.0482,0.03,100.00%,100.00%,12,54,100.00%
General/GT,The Metropolitan District ,East Hartford WPCF,43,Connecticut River,,1670,4952,N,DSN 005,8/9/13,8/4/13,5,N,28,6.1,6.6,140,11,0.19,2.4,0.672,0.0383,0.0318,0.0147,100.00%,100.00%,16,62,100.00%
General/GT,The Metropolitan District ,MDC West Hartford Water Treatment,155,Hawley Brook,,1693,4941,N,DSN 007,8/28/12,8/18/12,10,N,0.85,4.9,6.9,48,120,0.411,1.5,0.81,0.006,0.016,0.0025,100.00%,100.00%,12,49,100.00%
General/GT,The Metropolitan District ,MDC West Hartford Water Treatment,155,Hawley Brook,,1693,4941,N,DSN 003,8/28/12,8/18/12,10,N,0.85,4.9,7,10,1.4,0.175,0.5,0.48,0.0025,0.014,0.0025,100.00%,100.00%,14,83,100.00%
General/GT,The Metropolitan District ,MDC West Hartford Water Treatment,155,Hawley Brook,,1693,4941,N,DSN 003,9/12/13,8/26/13,17,N,0.9,4.8,7,10,5,0.107,1.6,0.76,0.0025,0.011,0.0025,100.00%,100.00%,18,94,100.00%
General/GT,The Metropolitan District ,MDC West Hartford Water Treatment,155,Hawley Brook,,1693,4941,N,DSN 007,9/12/13,8/26/13,17,N,0.9,4.8,6.7,10,228,0.181,1.4,0.55,0.024,0.067,0.0187,100.00%,100.00%,18,84,100.00%
General/GT,Norwalk Transit District,Norwalk Transit District,103,Village Creek,7000,1668,,,Storm drains,9/12/13,,,N,0.5,6.64,6.57,26,57,0.25,6.02,0.29,0.1,0.28,0.025,100.00%,100.00%,95,44,70.00%
General/GT,FuelCell Energy Inc.,1 Great Pasture Road,34,Sympaug Brook,,1784,3629,N,1 & 3 GPR Drain,8/1/13,7/23/13,9,N,0.7,6.5,6.91,54,9,0.07,0.79,0.61,0.013,0.053,0.002,,,,,
General/GT,Town of Hamden,VOED Building,62,Mill River,5302,1721,9199,N,Outfall 001,8/1/13,7/26/13,6,N,2.4,6,7.5,75,40,0.13,1.18,1.27,0.011,0.015,0.015,,,,,
General/GT,Town of Hamden,VOED Building,62,Mill River,5302,1721,9199,N,Outfall 003,8/1/13,7/26/13,6,N,1,6,6.6,130,48,0.24,2.5,1.39,0.433,0.083,0.015,,,,,
General/GT,Mattabassett District,Mattabassett District,33,Round Meadow/Boggy Meadow Swamp to Mattabassett River,,1700,4952,N,"outfall#1 24""reinforced concrete pipe",3/12/13,3/8/13,4,N,1,5.15,7.13,19,10.4,0.07,0.7,0.123,0.018,0.051,0.015,100.00%,100.00%,58,891,100.00%
General/GT,Mattabassett District,Mattabassett District,33,Round Meadow/Boggy Meadow Swamp to Mattabassett River,,1700,4952,N,"outfall#3 12"" corregated metal pipe",3/12/13,3/8/13,4,N,1,5.15,7.76,5,136,0.42,0.78,0.13,0.04,0.094,0.015,100.00%,100.00%,46,1408,100.00%
General/GT,Mattabassett District,Mattabassett District,33,Round Meadow/Boggy Meadow Swamp to Mattabassett River,,1700,4952,N,"outfall#4 12"" reinforced concrete pipe",3/12/13,3/8/13,4,N,1,5.15,8.79,5,507,1.15,1.88,0.122,0.102,0.299,0.032,100.00%,100.00%,40,244,100.00%
General/GT,Mattabassett District,Mattabassett District,33,Round Meadow/Boggy Meadow Swamp to Mattabassett River,,1700,4952,N,"outfall#9  30"" reinforced concrete pipe",3/12/13,3/8/13,4,N,1,5.15,7.99,5,1181,0.76,1.77,0.432,0.064,0.176,0.015,100.00%,100.00%,96,437,100.00%
General/GT,Town of Stonington ,Water Pollution Control Facility,137,Pawcatuck River,,1756,4952,Y,Outfall 1 (Ston WPCF of 1),3/12/13,3/8/13,4,N,0.7,,3.49,21,2.5,0.03,0.35,0.38,0.203,0.295,0.012,6.25%,6.25%,14,158,0.00%
General/GT,"Enfield Transit mix, Inc.",Concrete Batch Plant,49,Buckhorn Brook,4200-00,1736,3273,N,DSN-001,2/27/13,2/24/13,3,N,6.6,7.73,8.79,105,1700,0.9,0.95,0.06,0.102,0.193,0.024,100.00%,100.00%,40,97,100.00%
General/GT,Helicopter Support Inc,Helicopter Support Inc,144,Trumbull Municipal Separate Storm Sewer System,,1744,3728,N,DSN-001,3/12/13,3/8/13,4,N,2.5,7.85,7.92,14,12,0.05,0.5,0.15,0.02,0.01,0.0065,100.00%,100.00%,11,382,100.00%
General/GT,Covanta Energy Corporation,Covanta Energy Group,17,Tributary to Eight Mile River,,1759,4953,Y,Stormwater pond overflow discharge,6/17/13,,,N,1.5,6.76,6.58,33,63,0.47,0.13,0.1,0.005,0.005,0.01,100.00%,100.00%,68.7,188,100.00%
General/GT,Norwich Public Utilities,Falls Ave Wastewater Treatment Plant,104,Yantic River,,1705,4952,N,Yantic River West,5/8/13,4/25/13,13,N,2.5,6.45,6.35,35,0.5,0.1,0.67,2.17,0.016,0.19,0.001,97.70%,50.00%,15.8,61,0.00%
General/GT,Norwich Public Utilities,Falls Ave Wastewater Treatment Plant,104,Yantic River,,1705,4952,N,Yantic River East,5/8/13,4/25/13,13,N,5.6,5.34,5.94,54,5,0.1,2.12,1.19,0.1,0.03,0.01,70.70%,61.60%,4.77,36,0.00%
General/GT,Telefles-CT Devices,Telefles-CT Devices,32,Mill Brook,,1658,3842,N,DSN-001,6/6/13,6/3/13,3,N,0.7,6.92,6.86,64,2.5,0.02,0.41,0.11,0.006,0.124,0.005,100.00%,100.00%,30,163,100.00%
General/GT ,Cooper Crouse-Hinds,Crouse Hinds Airport Lighting,164,Wipple Pond,,1683,,,Wipple Pond,6/7/13,6/3/13,4,N,0.7,6.3,6.5,19,2.5,0.06,0.42,0.08,0.0025,0.02,0.001,100.00%,100.00%,,,
General/GT,A. Duie Pyle Companies,A. Duie Pyle - Southington Facility,131,Quinnipiac River,,1619,,N,DSN 3,5/8/13,4/19/13,19,N,0.5,5.96,6.45,44.4,17,0.23,1.92,0.54,0.021,0.1,0.001,,,,,
General/GT,A. Duie Pyle Companies,A. Duie Pyle - Southington Facility,131,Quinnipiac River,,1619,,N,DSN 4,5/8/13,4/19/13,19,N,0.5,5.96,6.32,50.2,19,0.22,1.71,0.61,0.029,0.117,0.003,,,,,
General/GT,A. Duie Pyle Companies,A. Duie Pyle - Southington Facility,131,Quinnipiac River,,1619,,N,DSN 13,5/8/13,4/19/13,19,N,0.5,5.96,6.15,63.8,24,0.24,1.71,0.46,0.036,0.144,0.004,,,,,
General/GT,A. Duie Pyle Companies,A. Duie Pyle - Southington Facility,131,Quinnipiac River,,1619,,N,DSN 3,3/31/13,3/19/13,12,N,0.5,6.09,6.63,112,108,0.39,2.21,1.24,0.03,0.252,0.004,100.00%,100.00%,130.2,3320,100.00%
General/GT,A. Duie Pyle Companies,A. Duie Pyle - Southington Facility,131,Quinnipiac River,,1619,,N,DSN 4,3/31/13,3/19/13,12,N,0.5,6.09,6.96,80.9,103,0.3,0.96,0.74,0.037,0.243,0.005,100.00%,100.00%,41.95,574,100.00%
General/GT,A. Duie Pyle Companies,A. Duie Pyle - Southington Facility,131,Quinnipiac River,,1619,,N,DSN 13,3/31/13,3/19/13,12,N,0.5,60.9,6.88,94.2,64,0.23,1.22,0.56,0.026,0.36,0.003,100.00%,100.00%,68.36,3170,100.00%
General/GT  ,Haynes Materials Company,"Haynes Materials Company, Naugatuck",88,Straitsville Brook,,1654,1442,N,Naugatuck,5/8/13,4/20/13,18,N,14,6.2,6.77,487,2300,2.04,5.2,0.05,0.094,0.456,0.037,,,,,
General/GT  ,Haynes Materials Company,"Haynes Materials Company, Torrington",143,Still Water,,1653,1442,N,Torrington,5/8/13,4/20/13,18,N,6.8,6.4,7.61,250,700,1.04,4.09,3.12,0.042,0.161,0.022,,,,,
General/GT  ,Haynes Materials Company,Seymour Concrete Plant,124,Nickel Mine Brook,,1503,3273,N,Seymour,5/8/13,4/20/13,18,N,3.6,6.7,9.52,105,170,0.58,1.4,0.03,0.01,0.098,0.012,,,,,
General/GT  ,Haynes Materials Company,"Haynes Materials Company, Oxford",108,Little River,6919,1523,1429,N,Oxford,5/23/13,5/19/13,4,N,0.8,4,6.21,146,320,0.5,2.17,0.17,0.017,0.047,0.011,,,,,
General/GT,City of Meriden,WPCF,80,Quinnipiac River,,1687,4952,Y,DSN002,7/9/13,7/1/13,8,N,0.7,5.2,6.5,65,170,0.36,2.88,0.55,0.036,0.141,0.037,,,,,
General/GT,Atlantic Inertial Systems,UTC Aerospace Systems,25,Judd Brook,Quinnipiac River,1624,3812,N,1,2/19/13,2/11/13,8,Y,1,8.2,6.5,5,2,0.025,0.43,0.42,0.005,0.015,0.015,100.00%,100.00%,62,311,75.00%
General/GT,Atlantic Inertial Systems,UTC Aerospace Systems,25,Judd Brook,Quinnipiac River,1624,3812,N,2,2/19/13,2/11/13,8,Y,1,8.2,4.5,5,3,0.025,0.54,0.72,0.013,0.207,0.015,100.00%,63.70%,1,19,0.00%
General/GT,"Grillo Services, LLC.","Grillo Services, LLC.",84,Housatonic River,,1697,4953,,Outfall A,8/22/13,8/13/13,9,N,5,,7.97,450,220,4.1,20,0.6,0.062,0.12,0.084,100.00%,100.00%,,1080,100.00%
General/GT,Legere Group LTD,Legere Group LTD,4,Farmington River,,1603,2541,N,Catch Basin ,3/12/13,3/8/13,4,N,0.7,6,6.26,32,21,0.12,0.65,0.1,0.0025,0.018,0.001,70.70%,70.70%,12,71,0.00%
General/GT,H&T Waterbury,H&T Waterbury,151,Mack Brook to Naugatuck,,1749,3469,N,CB#002,8/28/12,8/18/12,10,N,0.85,4.8,6.9,69,19,0.091,2.5,0.53,0.019,0.169,0.0056,,,,,
General/GT,O&W Heat Treat,O&W Heat Treat,132,Bencroft Brook to CT River,,1757,3398,N,CB06,10/2/12,9/28/12,4,N,2,6.9,8.1,5,13,0.13,0.6,0.05,0.024,0.052,0.015,100.00%,100.00%,6,11,100.00%
General/GT,Global Companies,Global Companies,159,CT River,4000-00-6,1752,5711,N,1,4/23/13,4/12/13,11,N,0.5,6.35,6.81,2.5,2.5,0.0856,0.21,1.03,0.0068,0.106,0.00375,100.00%,100.00%,18,196,100.00%
General/GT ,Town of Cheshire,Water Pollution Control Plant,25,Quinnipiac River,,1742,4952,Y,1,6/7/13,6/3/13,4,N,2.5,5.97,7.49,2.5,9,1.1,0.5,0.51,0.02,0.01,0.0065,100.00%,100.00%,,,
General/GT ,Town of Cheshire,Water Pollution Control Plant,25,Quinnipiac River,,1742,4952,Y,6,6/7/13,6/3/13,4,N,2.5,5.97,6.47,2.5,5,0.05,0.5,0.37,0.02,0.01,0.0065,100.00%,100.00%,,,
General/GT ,Town of Cheshire,Water Pollution Control Plant,25,Quinnipiac River,,1742,4952,Y,1,2/27/13,2/23/13,4,,2.5,5.97,7.28,22,6,1.1,0.5,0.95,0.02,0.027,0.0065,100.00%,100.00%,14,124,100.00%
General/GT ,Town of Cheshire,Water Pollution Control Plant,25,Quinnipiac River,,1742,4952,Y,6,2/27/13,2/23/13,4,,5,5.97,6.65,18,270,0.24,0.5,0.05,0.02,0.027,0.0065,100.00%,100.00%,,,
General/GT,FedEx Ground Package Systems,FedEx Ground Package Systems,160,Unnamed Tributary to Roaring Brook,3104-00,1740,4215,N,DSN-001,6/3/13,5/29/13,5,N,0.7,5.1,5.96,5,2.5,0.03,0.37,0.005,0.0025,0.025,0.001,,,,,
General/GT,FuelCell Energy Inc.,1 Great Pasture Road,34,Sympaug Brook,6604-00-2,1784,3629,N,1 & 3 GPR Drain,8/10/12,8/5/12,5,N,0.75,6.5,6.49,70,51,0.07,1.36,0.82,0.012,0.045,0.001,100.00%,100.00%,20,78,100.00%
General/GT,Builders Concrete East,Builders Concrete East,77,Groundwater within Hockanum River Watershed,4500-00-3,1745,3273,N,Outfall 3,8/10/12,8/5/12,5,N,6,,9.1,130,570,0.76,3.16,0.72,0.057,0.187,0.053,100.00%,100.00%,94,507,100.00%
General/GT,Builders Concrete East,Builders Concrete East,77,Groundwater within Hockanum River Watershed,4500-00-3,1745,3273,N,Outfall 3,6/12/12,6/6/12,6,N,4.9,,9.46,21,620,0.59,1.41,0.13,0.043,0.157,0.02,100.00%,100.00%,40,146,100.00%
General/GT,Global Companies,Global Companies,159,CT River,4000-00-6,1752,5711,N,1,8/27/13,8/9/13,18,N,0.5,6.87,6.94,2.5,2.5,0.0714,0.35,0.73,0.005,0.0258,0.0075,100.00%,100.00%,10,41,100.00%
General/GT ,Covanta Southeastern Connecticut Company,Southeastern Connecticut Resource Recovery Facility,114,Thames River,,148,4593,Y,Outfall,1/14/14,,,Y,1.5,6,6.8,160,58,0.7,6.8,0.025,0.031,0.4,0.048,,,,,
General/GT ,Advanced Adhesive Systems,Advanced Adhesive Systems,94,Piper Brook,4402,1828,2891,N,SD to Piper Brook,11/26/13,11/22/13,4,N,2.2,,6.37,5,64,0.13,1.26,0.025,0.038,0.062,0.009,100.00%,100.00%,2,10,100.00%
General/GT ,Truss Manufacturing,Truss Manufacturing,94,Webster Brook,4603,1840,,,Outfall-001,11/26/13,11/22/13,4,N,41.4,5.6,7,5,12.5,0.05,0.27,0.2,0.24,0.025,0.001,,,,,
General/GT ,"Budney Industries, Inc. ","Budney Industries, Inc. ",7,Belcher Brook,4601,1841,,N,Storm drain at Front driveway,11/1/13,10/7/13,25,N,24.7,5.6,7.2,158.8,54,0.05,2.3,0.025,2.4,0.025,0.003,100.00%,100.00%,46,206,100.00%
General/GT,American Heat Treating,American Heat Treating,85,Pequonnock River Watershed,,1849,3398,,SW-001,11/29/11,11/23/11,6,N,4.4,5.08,6.48,25.5,26,0.025,1.23,0.4,0.02,0.04,0.01,,,,,
General/GT,American Heat Treating,American Heat Treating,85,Pequonnock River Watershed,,1849,3398,,SW-001,9/18/12,9/8/12,10,,20.7,6,6.33,248.5,83.5,0.43,3.61,1.3,0.02,0.21,0.01,100.00%,100.00%,30.1,134,100.00%
General/GT ,Norampac,Norampac,141,Brandy Brook,3400-02,1811,2653,,720 Thompson Road (E311614),11/7/13,,,N,0.5,5.5,7.6,39,49,0.18,0.88,0.36,0.0096,0.12,0.001,100.00%,100.00%,12,67,100.00%
General/GT,American Medical Response,American Medical Response,15,MS4 to LIS,7103,1855,4119,N,155 Fourth St,5/8/13,4/12/13,26,N,2.5,6.56,6.48,152,47,0.22,5.89,1.34,0.03,0.12,0.011,100.00%,100.00%,15.8,82,100.00%
General/GT,American Medical Response,American Medical Response,15,MS4 to LIS,7103,1855,4119,N,155 Fourth St,10/7/13,9/12/13,25,N,2.5,5.68,5.86,302,266,0.3,3.51,1.82,0.049,0.26,0.031,,,,,
General/GT,American Medical Response,American Medical Response,15,MS4 to LIS,7103,2137,4119,N,335 Connecticut Ave,5/8/13,4/21/13,17,N,2.5,6.48,5.46,3728,491,6.42,40.9,0.05,0.22,0.9,0.038,35.40%,6.25%,101,637,0.00%
General/GT ,American Medical Response,American Medical Response,15,MS4 to LIS,7103,2137,4119,N,335 Connecticut Ave,10/7/13,9/12/13,25,N,2.5,5.68,6.02,600,491,0.63,3.98,1.45,0.049,0.39,0.054,,,,,
General/GT,American Medical Response,American Medical Response,151,Naugatuck River,6900,1854,4119,N,117 East Aurora Street Waterbury,5/8/13,4/20/13,18,N,2.5,6.15,6.37,372,453,0.57,5.14,1.64,0.066,1.1,0.051,100.00%,57.40%,34.3,116,0.00%
General/GT,American Medical Response,American Medical Response,151,Naugatuck River,6900,1854,4119,N,117 East Aurora Street Waterbury,8/13/13,7/11/13,33,N,2.5,6.43,6.5,43,94,0.15,1.69,1.19,0.032,0.24,0.009,100.00%,76.20%,16.8,45,10.00%
General/GT,American Medical Response,American Medical Response,93,Quinnipiac River,5200,1853,4119,N,58 Middletown Ave,5/8/13,4/25/13,13,N,2.5,6.09,6.81,234,287,0.26,1.86,0.72,0.026,0.15,0.022,100.00%,100.00%,16.8,237,100.00%
General/GT,American Medical Response,American Medical Response,93,Quinnipiac River,5200,1853,4119,N,58 Middletown Ave,8/1/13,6/8/13,54,N,2.5,,5.5,92,18,0.17,4.65,1.81,0.018,0.14,0.008,85.60%,53.80%,11.2,53,5.00%
General/GT ,American Medical Response,American Medical Response,155,Piper Brook,4402,1856,4119,N,130 Shield Street,11/1/13,10/17/13,15,N,2.5,5.81,6.5,79,33,0.13,1.53,0.8,0.006,0.04,0.002,100.00%,100.00%,4.34,32,100.00%
General/GT ,American Medical Response,American Medical Response,155,Piper Brook,4402,1856,4119,N,130 Shield Street,11/27/13,11/1/13,26,N,2.5,5.3,6.6,39,24,0.22,0.64,0.05,0.007,0.06,0.004,,,,,
General/GT,A-1 Chrome & Polishing,A-1 Chrome & Polishing,94,Webster Brook,4603,1802,3471,N,1,9/22/13,9/13/13,9,N,1,7.1,6.9,36,28,0.08,0.93,0.1,0.027,0.039,0.015,100.00%,100.00%,26,119,100.00%
General/GT,PTI Industries,PTI Industries,49,Freshwater Brook,4003,1868,3471,N,DSG001,9/10/13,9/5/13,5,N,0.8,6.1,6.3,53,2.5,0.074,0.5,0.69,0.01,0.036,0.0057,,,,,
General/GT,PTI Industries,PTI Industries,49,Freshwater Brook,4003,1868,3471,N,DSG002,9/10/13,9/5/13,5,N,0.75,6.1,6.4,53,2.5,0.063,0.5,0.72,0.0085,0.035,0.0025,,,,,
General/GT,Budney Overhaul & Repair,Budney Overhaul & Repair,7,Silver Lake,4601-00,1807,7699,Y,CB SWPPP-1,8/9/13,8/4/13,5,N,0.7,7.3,6.39,10,12,0.05,0.4,0.13,0.0025,0.01,0.001,100.00%,100.00%,1,6,100.00%
General/GT ,Sporting Goods Properties Inc,Lake Success Business Park,15,Roadway Brook to Mill Channel,,1857,3900,N,Outfall 001,9/22/13,9/13/13,9,N,2.5,6,6.48,23,2.5,0.18,0.5,0.42,0.02,0.01,0.037,100.00%,100.00%,,,100.00%
General/GT ,Sporting Goods Properties Inc,Lake Success Business Park,15,Roadway Brook to Mill Channel,,1857,3900,N,Outfall 003,9/22/13,9/13/13,9,N,2.5,6,7.66,31,2.5,0.12,0.5,0.05,0.02,0.01,0.00065,100.00%,100.00%,,,100.00%
General/GT,Bristol-Myers Squibb,Bristol-Myers Squibb,148,Muddy River,5208,1863,2834,N,Spillway / Sedimentation ponds,5/9/12,,>14,N,0.5,,9.41,11.3,5,0.12,3.6,0.05,0.011,0.006,0.015,100.00%,100.00%,52.6,176,100.00%
General/GT,Town of Farmington,Farmington WPCF,52,Farmington River,4300,1801,4952,N,DSN 001,9/12/13,9/1/13,11,N,0.5,6.38,5.48,17.2,5,0.025,1.32,0.51,0.005,0.04,0.01,100.00%,100.00%,2.48,12.9,100.00%
General/GT,Town of Farmington,Farmington WPCF,52,Farmington River,4300,1801,4952,N,DSN 002,9/12/13,9/1/13,11,N,0.5,6.73,5.9,10.3,5,0.1,0.58,0.34,0.005,0.05,0.01,100.00%,100.00%,1.68,11.2,100.00%
General/GT,Town of Farmington,Farmington WPCF,52,Farmington River,4300,1801,4952,N,DSN 002,3/12/13,3/8/13,4,N,2.8,6.67,7.31,49.7,49.5,0.21,0.89,0.51,0.03,0.05,0.01,100.00%,100.00%,97.7,1196,100.00%
General/GT,Town of Farmington,Farmington WPCF,52,Farmington River,4300,1801,4952,N,DSN 001,3/12/13,3/8/13,4,N,1,5.96,7.42,35.9,8,0.28,3.82,1.8,0.03,0.08,0.01,100.00%,100.00%,38.4,1590,100.00%
