Sector,name,site_name,town,rwater,Basin,GSI,SIC,Impaired,samp_location,samp_date,prev_storm,days_last_storm,ice,o_n_g,rain_ph,samp_ph,cod,tss,tp,tkn,no3,tot_copper,tot_zinc,tot_lead,24_hr_lc50,48_hr_lc50,hardness,conduct,per_sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Marlborough,Transfer Station,079,Unnamed Tributary of Cattle Lot Brook,4.708-04-01,000938,9199,N,TS-1,09/22/13,09/12/13,10,N,0.7,5.60,7.10,28,12,0.18,0.99,0.005,0.0025,0.003,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Marlborough,Public Works Faciltiy,079,Unnamned Tributary to Wetlands of Blackledge River,4.707-13-1,000949,9199,N,#1,09/22/13,09/12/13,10,N,0.7,5.60,7.60,5,29,0.1,0.41,0.04,0.0025,0.015,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Salem,Transfer Station,121,East Branch Eight Mile River Watershed,,001099,9199,N,#1,09/22/13,09/12/13,10,N,0.7,5.60,7.80,34,130,0.36,1.71,0.62,0.013,0.048,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Salem,Public Works Deparment,121,Harris Brook Drainage Basin,,002479,9199,N,#1,09/22/13,09/12/13,10,N,1.6,5.60,7.10,95,120,0.63,3.8,0.13,0.023,0.081,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Orange,Highway Garage,107,Indian River/Southcentral Coastal Basin,,002405,9199,N,CB-4,09/22/13,09/13/13,9,N,0.5,6.00,7.31,18.7,19,0.08,1.08,0.46,0.01,0.02,0.002,,,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Bethlehem Public Works Department,Public Works Lot,010,Catch Basin Near Basketball Court,,001299,9199,N,Outfall 001,06/05/14,06/02/14,3,N,9,6.25,7.04,32.3,2.5,1.1,0.96,0.69,0.21,0.005,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Bethlehem Public Works Department,Public Works Lot,010,Catch Basin Near Ball Fields,,001299,9199,N,Outfall 002,06/05/14,06/02/14,3,N,9.5,6.25,6.73,22.9,21.5,0.14,2.57,1.74,0.06,0.03,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Tolland,Parks & Rec Maintenance Dept,142,Skungamaug River (Tolland Marsh),3106-00,002376,9199,Y,S-1,06/05/14,06/02/14,3,N,,,,63,96,0.77,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Tolland,Tolland Highway Department,142,Unnamed tributary of Paulk Hill Brook,3206-06,002201,9199,N,S-1,06/05/14,06/02/14,3,N,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Branford,Branford DPW,014,Sybil Creek/Branford River,,002556,4953,Y,DSN-001,06/05/14,05/28/14,8,N,2.5,4.86,6.16,37,17,0.15,1,0.49,0.02,0.056,0.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Branford,Branford DPW,014,Sybil Creek/Branford River,,002556,4953,Y,DSN-002,06/05/14,05/28/14,8,N,2.5,4.86,6.57,50,63,0.18,1.1,0.75,0.02,0.06,0.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Redding Health Department,Redding Highway Department,117,,,000149,9199,N,Redding Highway Garage 001,04/15/14,04/11/14,4,N,0.5,7.30,7.10,10,1.6,0.005,0.88,0.6,0.013,0.027,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Redding Health Department,Redding Highway Department,117,,,000149,9199,N,Redding Highway Garage 002,04/15/14,04/11/14,4,N,1.1,7.30,7.80,274,192,0.42,3.37,1.06,0.18,0.374,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Mansfield,Town Garage,078,Back/Front,,000558,,,Back/Front,03/30/14,,,N,13,6.20,6.90,170,510,0.72,2.74,0.05,0.07,0.326,0.012,70.70%,70.70%,752,12100,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Mansfield,Town Garage,078,Front/Back,,000558,,,Front/Rear,03/31/14,,,N,1.45,6.20,7.26,19,24,0.13,0.47,0.03,0.006,0.007,0.001,100.00%,100.00%,8,997,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Windsor,Public Works Complex,164,Unnamed Tributary to Mill Brook,4321-00 1,001508,9199,Y,DSN-01,03/20/14,03/16/14,4,Y,0.7,6.00,7.70,12,2.5,0.06,0.34,2.5,0.0025,0.029,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Windsor,Public Works Complex,164,Unnamed Tributary to Mill Brook,4321-00 1,001508,9199,Y,DSN-02,03/20/14,03/16/14,4,Y,0.7,6.00,7.69,47,55,0.13,0.89,0.18,0.011,0.063,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Windsor,Public Works Complex,164,Unnamed Tributary to Mill Brook,4321-00 1,001508,9199,Y,DSN-03,03/20/14,03/16/14,4,Y,0.7,6.00,7.74,170,17,0.19,1.44,0.38,0.017,0.02,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Bethlehem Public Works Department,Public Works Garage,010,Catch Basin Near Ball Fields,,001299,9199,N,Outfall 002,04/15/14,,,N,16.5,6.00,7.20,15.4,18,0.26,0.72,0.68,0.08,0.12,0.005,100.00%,100.00%,28,784,90.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Bethlehem Public Works Department,Public Works Garage,010,Catch Basin Near Basketball Court,,001299,9199,N,Outfall 001,04/15/14,04/12/14,3,N,13.5,6.00,7.39,22.5,27,0.161,0.84,0.63,0.005,0.05,0.02,100.00%,100.00%,1,1380,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Litchfield,Litchfield Highway Garage,074,Town Garage,,000875,,N,Town Garage,03/28/14,03/19/14,9,N,0.25,5.19,7.10,14,52,0.04,0.97,0.9,0.02,0.03,0.005,100.00%,100.00%,88,560,80.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Stamford Town Yard,Stamford Town Yard,135,Inner Stamford Harbor,,002509,9199,N,DSN-001,05/08/13,04/20/13,18,N,1,6.59,6.11,672,129,0.39,6.66,0.91,0.094,0.117,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Fairfield,Ground Products 1,051,Pine Creek,,001871,,N,Ground Products 1,10/19/11,09/23/11,26,N,8.8,4.74,6.20,450,270,3.5,13,nd,0.068,0.56,0.005,100.00%,100.00%,80,377,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Fairfield,Ground Products 2,051,Pine Creek,,001871,,N,Ground Products 2,10/19/11,09/23/11,26,N,3,4.74,7.40,1600,390,10,54,1.8,0.59,0.74,0.22,100.00%,100.00%,140,865,75.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Fairfield,DPW-01,051,Pine Creek,,001448,,N,DPW-01,10/19/11,09/23/11,26,N,4,4.74,7.20,110,130,0.29,0.98,0.11,0.028,0.072,0.017,100.00%,100.00%,38,1009,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Fairfield,DPW-02,051,Pine Creek,,001448,,N,DPW-02,10/19/11,09/23/11,26,N,nd,4.74,6.50,180,22,0.73,4.2,1.1,0.014,0.043,0.0036,100.00%,100.00%,40,7,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Fairfield,DPW-03,051,Site Regraded - No Outfall,,001448,,N,DPW-03,10/19/11,09/23/11,26,N,nd,4.74,7.30,130,34,0.25,1.8,1.3,0.021,0.034,0.011,100.00%,100.00%,166,711,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Fairfield,DPW-01,051,Pine Creek,,001448,,N,DPW-01,06/07/13,05/29/13,9,N,1.7,6.00,7.20,84,23,0.15,1.2,0.22,0.021,0.063,0.005,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Fairfield,DPW-02,051,Pine Creek,,001448,,N,DPW-02,06/07/13,05/29/13,9,N,1.4,6.00,6.60,210,14,0.01,3.6,1.4,0.0062,0.032,0.0039,53.60%,24.20%,,8670,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Fairfield,Ground Products 1,051,Pine Creek,,001871,,N,Ground Products 1,06/07/13,05/29/13,9,N,2,6.00,6.80,540,400,2.8,13,0.16,0.12,0.49,0.073,70.70%,53.60%,,120,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Fairfield,Ground Products 2,051,Pine Creek,,001871,,N,Ground Products 2,06/07/13,05/29/13,9,N,4,6.00,6.90,870,580,14,56,0.05,0.17,0.46,0.044,100.00%,100.00%,,426,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Portland,DPW Garage,113,Reservoir Brook,,002647,9199,N,DPW North,09/22/13,09/12/13,10,N,0.5,6.30,7.39,0.5,0.5,0.44,0.7,0.23,0.07,0.042,0.003,100.00%,100.00%,4.15,16,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Portland,DPW Garage,113,Reservoir Brook,,002647,9199,N,DPW South,09/22/13,09/12/13,10,N,0.5,6.30,6.93,7.5,2,2.15,0.72,0.43,0.01,0.015,0.002,100.00%,100.00%,7.47,33,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Portland,DPW Garage,113,Reservoir Brook,,002647,9199,N,DPW North,03/12/14,,,N,0.5,6.93,7.36,374,1660,1.59,7.2,0.37,0.046,0.092,0.027,100.00%,100.00%,24.57,133,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Portland,DPW Garage,113,Reservoir Brook,,002647,9199,N,DPW South,03/12/14,,,N,0.5,6.93,6.84,239,530,0.56,2.26,0.58,0.044,0.08,0.013,100.00%,100.00%,22.87,303,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Groton,,059,Birch Plain Creek,,001247,,N,OF #1,03/28/12,03/15/12,13,N,1,,6.40,17,26,0.025,0.94,0.57,0.01,0.055,0.005,100.00%,100.00%,86,690,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Groton,,059,Birch Plain Creek,,001247,,N,OF #2,03/28/12,03/15/12,13,N,31.9,,6.60,74,253,0.35,3.02,0.34,0.039,0.218,0.03,35.40%,28.30%,108,2810,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Norwalk,Public Works Center,103,Norwalk River,,000965,9199,Y,Outfall 1-DPW,11/01/13,10/17/13,15,N,2.5,6.54,7.03,67.7,63,0.45,1.56,0.75,0.015,0.12,0.008,8.84%,6.54%,2027,19170,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Canaan,Public Works Garage,100,"Whiting River, Blackberry Regional Basin",,001268,9199,N,Outfall #1,08/09/13,08/02/13,7,N,11.5,,8.70,168,1148,0.97,3.8,0.05,0.078,0.184,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Canaan,Public Works Garage,100,"Whiting River, Blackberry Regional Basin",,001268,9199,N,Outfall #2,08/09/13,08/02/13,7,N,5.4,,7.90,149,980,2.05,6.32,0.18,0.084,0.243,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Essex,Town Garage,050,,,001258,,,Catch Basin,11/01/13,,,N,2.5,5.50,6.80,37,1,0.24,2.93,0.68,0.009,0.03,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Prospect,Town Garage,115,Quinnipiac River,,000930,,,Town Garage,11/01/13,10/07/13,25,N,0.5,6.08,6.42,38.4,67,0.61,2.6,4.01,0.047,0.081,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Salisbury,Town Garage,122,,,001464,,,Town Garage,09/13/13,09/02/13,11,N,0.25,7.34,6.60,9,19,0.005,0.025,0.11,0.0025,0.005,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Tolland,Tolland Highway Department,142,Unnamed tributary of Paulk Hill Brook,3106-06,002201,9199,N,S-1,11/18/13,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Haddam,Town of Haddam Public works,061,,4014-00-3-R2,002104,4212,N,DSN-001,11/07/13,10/07/13,31,N,5.4,6.50,7.12,15,130,0.24,1.33,0.1,0.029,0.114,0.012,100.00%,100.00%,6,399,95.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Ellington,highway garage,048,Garage,,001466,,N,,12/06/13,11/27/13,9,Y,0.9,,7.63,15,79,0.17,1.05,0.89,0.007,0.024,0.003,100.00%,100.00%,84,454,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Rocky Hill,Town of Rocky Hill Municipal Garage,119,,,001312,,N,#1 by trucks,11/01/13,,,N,31.5,5.50,6.90,193,74,0.05,1.02,0.08,0.01,0.1,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Rocky Hill,Town of Rocky Hill Municipal Garage,119,,,001312,,N,#2 by gas pumps,11/07/13,11/01/13,6,N,27.4,5.50,6.70,121.5,98,0.05,1.91,0.025,0.01,0.025,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Rocky Hill,Town of Rocky Hill Municipal Garage,119,,,001312,,N,#3 by salt shack,11/07/13,11/01/13,6,N,41.7,5.50,6.50,179,124,0.05,1.82,0.06,0.01,0.025,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Enfield,"Highway garage, DPW",049,Freshwater brook ,4003-00,001206,9199,N,H-1,02/21/14,02/19/14,2,Y,53,5.50,7.50,137,21000,6.3,19.3,1.47,1.25,3.8,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Enfield,"Highway garage, DPW",049,Freshwater brook ,4003-00,001206,9199,N,H-2,02/21/14,02/19/14,2,Y,8.9,5.50,7.46,140,2800,5.3,4.95,0.94,0.225,0.568,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Enfield,Water Pollution Control Facility,049,Connecticut River Basin,4000-00,001885,4952,Y,WPCF,02/21/14,02/19/14,2,Y,0.7,5.50,7.18,25,390,0.58,1.74,1.14,0.04,0.076,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Westbrook,Westbrook Public Works Dept.,154,Menunketesuck River,5103-07,002630,9199,N,Outfall 001,03/12/13,>3 days,,N,5.26,7.57,6.40,1734,23,0.025,0.53,22,0.02,0.43,0.002,100.00%,100.00%,220,1397,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Warren,,149,East Aspetuck River Drainage basin,,001819,,,storm drain near skating pond,10/06/13,09/22/13,14,N,0.9,5.54,6.20,2.5,0.5,0.01,0.21,0.74,0.01,0.005,0.0005,100.00%,100.00%,27,109,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Warren,,149,East Aspetuck River Drainage basin,,001819,,,storm drain near salt shed,10/06/13,09/22/13,14,N,0.25,5.54,6.30,14,2.4,0.06,0.6,3.15,0.02,0.01,0.0005,100.00%,100.00%,87,404,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Pomfret,Town garage,112,Lower basin in paved lot,,000840,,N,624 Mashamoquet,12/29/13,12/24/13,5,N,1.8,6.00,6.30,36,1,0.021,0.25,0.28,0.001,0.012,0.001,100.00%,100.00%,16,71,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Colebrook,Colebrook Town Garage,029,,,001640,,,001,05/08/13,,,N,1,5.90,8.90,180,562,0.717,3,0.23,0.04,0.212,0.0297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Colebrook,Colebrook Town Garage,029,,,001640,,,002,05/08/13,,,N,0.85,5.90,7.40,110,294,0.35,2.4,0.23,0.013,0.082,0.0073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Colebrook,Colebrook Town Garage,029,,,001640,,,003,05/08/13,,,N,0.95,5.90,7.10,48,29,0.146,2.2,0.23,0.006,0.026,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Lyme,Town Garage,075,Catch Basin SW corner (Falls Brook),,000730,9199,N,Catch Basin SW Corner,03/19/13,03/12/13,7,N,1,5.10,6.40,11,32,0.055,0.25,1.2,0.004,0.028,0.001,100.00%,100.00%,41,444,80.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Montville,Montville Public Works Facility,086,Oxoboxo Brook,,002589,9199,,Outfall 1,01/14/14,01/10/14,4,N,1.9,,6.53,12,65,0.14,0.45,0.05,0.016,0.044,0.008,100.00%,100.00%,10,1148,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Montville,Montville Public Works Facility,086,Oxoboxo Brook,,002589,9199,,Outfall 2,01/14/14,01/10/14,4,N,4.2,,6.55,340,950,1.23,1.83,0.53,0.087,0.501,0.119,24.10%,20.90%,170,22870,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Ledyard,Public works and transfer station,072,,3003-07,000395,9199,N,Outfall #1,01/14/14,,,N,4.4,,6.90,44,92,0.16,0.69,0.02,0.02,0.092,0.017,100.00%,100.00%,32,3040,65.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Ledyard,Public works and transfer station,072,,3003-07,000395,9199,N,Outfall 2,01/14/14,01/10/14,4,N,0.7,,7.41,42,2.5,0.04,0.59,1.01,0.009,0.032,0.001,100.00%,100.00%,112,463,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Roxbury,Town Garage,120,"Shepaug Regional Basin, Shepaug River",6700,001171,,N,Storm drain,03/12/13,03/08/13,4,N,3.98,4.87,6.90,38,34,0.005,0.025,0.025,0.04,0.04,0.006,100.00%,91.70%,65,2230,40.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Westbrook,Westbrook Public Works Dept.,154,Menunketesuck River/ Watershed,,002630,9199,N,Outfall 001,01/14/14,>3 days,,N,1.25,6.88,7.10,21,40,0.025,0.88,0.125,0.05,0.05,0.008,100.00%,100.00%,16,1055,75.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Middlebury,,081,Wetlands/Waterbody,6916-10,000958,9199,Y,"N41.53716, W73.08793",11/13/12,11/08/12,5,Y,4.3,5.49,6.40,69,92,0.12,1.47,0.11,0.028,0.122,0.015,100.00%,100.00%,80,1840,90.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Groton,,059,Birch Plain Creek,,001247,,N,Highway #2,12/23/13,12/19/13,,Y,5.9,5.90,6.50,68,126,0.23,1.02,0.18,0.035,0.12,0.015,17.70%,7.16%,48,4160,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Warren,,149,East Aspetuck River Drainage basin,,001819,,,storm drain near skating pond,04/15/14,04/08/14,7,N,0.25,4.92,6.50,12,19,0.04,0.19,0.2,0.05,0.01,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Warren,,149,East Aspetuck River Drainage basin,,001819,,,storm drain near salt shed,04/15/14,04/08/14,7,N,0.25,4.92,6.50,27,53,0.04,0.77,0.19,0.02,0.01,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Hartford,Department of Public Works,064,Connecticut River,,001354,7699,Y,Outfall 1,03/29/14,03/20/14,9,N,6.7,,,58,78,,,,,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Hartford,Department of Public Works,064,Connecticut River,,001354,7699,Y,Outfall 4,03/29/14,03/20/14,9,N,1,,,132,249,0.43,2.24,,,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Waterbury,Streets,151,Naugatuck River,6900-00-4-R10,001425,9199,N,Catch basin- outfall 001,03/28/14,>3 days,,N,,,,46.6,56,0.39,,3.31,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Waterbury,Streets,151,Naugatuck River,6900-00-4-R10,001425,9199,N,River outfall 002,03/28/14,>3 days,,N,0,,,21.2,14,0.44,,4.16,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Trumbull,Trumbull DPW,144,Pequonnock River,,001644,9199,Y,SL-1,04/15/14,04/08/14,7,N,2.5,,6.40,29,11,0.07,0.31,0.11,0.005,0.01,0.005,100.00%,100.00%,,50,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Trumbull,Trumbull DPW,144,Pequonnock River,,001644,9199,Y,SL-2,04/15/14,04/08/14,7,N,9.1,,6.44,54,230,0.33,1.4,0.9,0.029,0.13,0.018,100.00%,100.00%,,360,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Brookfield Public Works,Behind sand spreaders,018,Still River,,000757,,Y,Sand spreaders,04/14/14,04/08/14,6,Y,0.25,4.92,7.60,67,169,0.19,0.73,0.025,0.02,0.02,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Brookfield Public Works,Corner drain,018,Still River,,000757,,Y,Corner Storm Drain,04/14/14,04/08/14,6,Y,0.25,4.92,7.50,141,230,0.17,0.89,0.05,0.01,0.005,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Cromwell,Public works garage,033,"Cromwell Creek, Connecticut River",,001606,4214,Y,Public works garage,05/22/14,05/17/14,5,N,6.8,,5.66,277,80,0.45,3.6,0.91,0.036,0.166,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Roxbury,Town Garage,120,"Shepaug Regional Basin, Shepaug River",6700,001171,,N,Storm drain,04/15/14,04/08/14,7,N,0.25,4.92,7.10,109,267,0.37,0.59,0.025,0.02,0.005,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Killingly,Public Works Garage,069,Five Mile River/ Thames Basin,,000685,,N,TG-1,05/22/14,> 72 hours,,N,6.9,6.00,6.00,86,43,0.18,1.6,0.47,0.011,0.069,0.001,100.00%,100.00%,20,498,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Killingly,Public Works Garage,069,Five Mile River/ Thames Basin,,000685,,N,TG-2,05/22/14,> 72 hours,,N,5.9,6.00,6.40,160,210,0.53,3.1,0.38,0.036,0.26,0.019,100.00%,100.00%,18,468,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Killingly,Public Works Garage,069,Five Mile River/ Thames Basin,,000685,,N,TG-3,05/22/14,> 72 hours,,N,3.8,6.00,5.90,99,180,0.34,1.8,0.22,0.037,0.14,0.012,100.00%,100.00%,2,175,95.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Enfield,Enfield Building and Grounds,049,Connecticut River,4000-00,002473,9199,Y,BG-1,04/15/14,04/11/14,4,N,8.9,7.00,6.89,77,190,0.8,1.68,0.15,0.019,0.071,0.009,100.00%,100.00%,14,254,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
