NAME,rwater,TOWN,BASIN,GSI,SIC,Municipalities,samp_location,samp_date,storm_mag,storm_dur,prev_storm,rain_ph,days_last_storm,o_n_g,samp_ph,cod,tss,tp,tkn,no3,fec_coli,tot_copper,tot_zinc,tot_lead,24_hr_lc50,48_hr_lc50,hardness
Consolidated Industries,Ten Mile River,25,,1401,3312,N,1,10/10/07,0.11,2,9/11/07,7.63,29,6.4,6.63,61,45,0.1,1.1,0.5,,0.043,0.095,0.018,1,1,17
Consolidated Industries,Ten Mile River,25,,1401,3312,N,2,10/10/07,0.11,2,9/11/07,7.63,29,14,6.53,120,17,7.7,1.3,0.4,,0.04,1.5,0.013,0.75,0.31,8.9
City of Bridgeport/Sikorsky Airport,Great Meadow Marsh/Housatonic River,138,,833,4581,Y,A,10/24/07,0.16,10,10/20/07,6,4,5.2,7.4,270,49,0.1,1,0.1,,0.04,0.02,0.013,0.3,0.18,3200
City of Bridgeport/Sikorsky Airport,Great Meadow Marsh/Housatonic River,138,,833,4581,Y,B,10/24/07,0.16,10,10/20/07,6,4,5,7.2,590,41,0.15,1,0.1,,0.04,0.02,0.013,0.23,0.13,3700
City of Bridgeport/Sikorsky Airport,Great Meadow Marsh/Housatonic River,138,,833,4581,Y,C,10/24/07,0.16,10,10/20/07,6,4,5,7.3,1200,28,0.13,1,0.1,,0.04,0.02,0.013,0.18,0.08,4500
City of Bridgeport/Sikorsky Airport,Great Meadow Marsh/Housatonic River,138,,833,4581,Y,D,10/24/07,0.16,10,10/20/07,6,4,5,7,26,21,0.1,1,0.1,,0.04,0.02,0.013,0.71,0.56,1300
City of Bridgeport/Sikorsky Airport,Great Meadow Marsh/Housatonic River,138,,833,4581,Y,E,10/24/07,0.16,10,10/20/07,6,4,5,7,43,11,0.1,1.5,0.1,,0.04,0.02,0.013,1,1,320
A.P.Marquardt,Poquonock River,59,,604,4212,Y,Pipe @ River,11/26/07,0.67,16,11/20/07,5.83,6,1,4.19,1,1,1,0.28,1,,0.005,0.094,0.002,1,1,0.3
Kanthal Corp,trib to Sympaug Brook,9,,665,3315,N,3,11/13/07,0.2,1.5,,7.1,,2.4,7.04,50,57,0.17,1.8,0.1,,0.005,0.049,0.002,1,1,565
Kanthal Corp,trib to Sympaug Brook,9,,665,3315,N,6,11/13/07,0.2,1.5,,7.1,,5.6,7.15,19,11,0.08,0.52,0.1,,0.005,0.024,0.002,1,1,172
Cosmo's Food Products,,156,,1057,2031,Y,pkng lot,10/12/07,0.25,5,,4.61,,8.1,7.8,93,161,0.6,1.15,1.5,,0.028,0.18,0.01,1,1,54
Town of Cheshire,Quinnipiac River,25,,1742,4952,Y,1,11/6/07,0.7,5,11/3/07,7.1,3,5,7.05,13,12,0.18,1.8,0.6,,0.04,0.02,0.013,0.09,0.09,17
Town of Cheshire,Quinnipiac River,25,,1742,4952,Y,4,11/6/07,0.7,5,11/3/07,7.1,3,5,7.32,5,5,0.21,1,3,,0.04,0.02,0.013,0.06,0.06,120
Town of Cheshire,Quinnipiac River,25,,1742,4952,Y,6,11/6/07,0.7,5,11/3/07,7.1,3,5,6.88,5,5,0.1,1,0.2,,0.04,0.02,0.013,0.06,0.06,3.6
City of Ansonia,Naugatuck River,2,6900,1101,9199,Y,"North Division St, @ Hershey Metals",9/11/07,0.35,8,8/21/07,6,21,1,6.54,10,6,0.07,0.6,0.2,,0.01,0.07,0.02,1,1,4.2
Trans-Lux Corp,,103,,743,3933,N,outfall#1,10/9/07,1.5,2.5,,4.38,,5,3.64,18,5,0.1,1.1,3.3,,0.04,0.2,0.017,1,1,10
Town of East Hampton,Mine Brook,42,,1413,,Y,PW#1-nearest,11/13/07,0.26,9,11/6/07,6,7,5,1.5,56,90,0.07,2.6,0.7,,0.011,0.07,0.005,1,0.71,14
Town of East Hampton,Mine Brook,42,,1413,,Y,PW#2-far,11/13/07,0.26,9,11/6/07,6,7,54,5.4,160,92,0.04,2.8,0.5,,0.021,0.12,0.006,1,0.23,4
Kleeman Brothers Auto Parts,trib to Shetucket,114,,923,,Y,ephemeral stream under facility near rte. 165,9/11/07,,,,6.32,,2,6.4,97,224,0.84,5.08,0.4,,0.18,1.29,0.49,1,0.96,19
EXXONMOBIL CHEMICAL COMPANY - FILMS DIVISION,JOHNSON CREEK STRATFORD GREAT MEADOW,138,7107,392,3081,N,CB#1,10/10/07,0.47,2,8/21/07,5.5,50,5,6.46,5,8,0.1,1,0.5,,0.04,0.16,0.013,1,1,11
EXXONMOBIL CHEMICAL COMPANY - FILMS DIVISION,JOHNSON CREEK STRATFORD GREAT MEADOW,138,7107,392,3081,N,CB#2,10/10/07,0.47,2,8/21/07,5.5,50,5,6.38,5,5,0.1,1.1,0.5,,0.04,0.12,0.013,1,1,11
HAYNES CONSTRUCTION COMPANY,STILL RIVER,143,,1653,1411,Y,,10/11/07,0.93,4.8,9/15/07,4.61,26,6,7.9,32,227,0.2,1.34,3,,0.01,0.07,0.004,1,1,83.5
HAYNES CONSTRUCTION COMPANY,STRAITSVILLE BROOK,88,,1654,1411,Y,,10/11/07,0.4,1,9/11/07,4.61,30,5,7.6,50,399,1.25,0.71,0.8,,0.009,0.06,0.002,1,1,55.9
HAYNES CONSTRUCTION COMPANY,NICKLE MINE BROOK,124,,1503,3273,Y,ROUTE 8 CONCRETE,10/11/07,0.4,1,9/11/07,4.61,30,6.8,7.6,98,337,1.04,1.02,1.1,,0.016,0.16,0.004,1,1,83.5
HAYNES CONSTRUCTION COMPANY,UNNAMED TRIB TO DEEP RIVER,36,,1655,1411,Y,1,10/11/07,0.23,2,8/21/07,4.61,51,5,7.1,34,17,0.12,1.09,1.8,,0.002,0.03,0.001,1,1,73.6
HAYNES CONSTRUCTION COMPANY,LITTLE RIVER,108,,1523,1429,Y,,10/11/07,0.4,4.8,9/11/07,4.61,30,5,6.6,10,89,0.6,0.67,0.8,,0.013,0.06,0.011,1,1,55.9
NEW MILFORD WPCF,HOUSATONIC RIVER,96,,1952,4952,Y,,11/26/07,1.19,7,11/24/07,7,2,2.6,7.07,110,85,0.46,1.7,0.01,,0.029,0.12,0.013,1,1,20
NEW MILFORD WPCF,HOUSATONIC RIVER,96,,1952,4952,Y,,11/26/07,1.19,7,11/24/07,7,2,2.1,2.74,83,44,0.43,1.1,0.03,,0.017,0.074,0.006,0.35,0.34,36
NEW MILFORD WPCF,HOUSATONIC RIVER,96,,1952,4952,Y,,11/26/07,1.19,7,11/24/07,7,2,1.6,6.99,99,29,0.39,2,1.9,,0.014,0.05,0.009,0.71,0.71,24
TOWN OF COVENTRY,MILL BROOK,32,,443,,Y,PHEONIX AJ67965,11/6/07,0.72,8,11/3/07,8.7,3,1.6,6.56,20,36,0.39,0.4,0.1,,0.009,0.03,0.003,1,1,0
TOWN OF COVENTRY,MILL BROOK,32,,443,,Y,PHEONIX AJ67964,11/6/07,0.72,8,11/3/07,8.7,3,4.9,6.47,280,500,1,7.3,0.1,,0.086,0.172,0.036,1,1,12
EASTERN PRECAST COMPANY INC,STILL RIVER,18,6600,1988,3272,Y,EASTERN PRECAST,11/6/07,1.26,4,11/2/07,5.4,4,7.1,9.14,170,660,0.8,0.97,0.3,,0.046,0.102,0.021,1,1,56
LUVATA WATERBURY,NAUGATUCK RIVER,151,,501,3316,N,2,10/19/07,1.26,12,10/12/07,6.6,7,1.7,6.6,20,3,0.01,1.1,0.2,,0.064,0.041,0.006,0.2,0.13,0
LUVATA WATERBURY,NAUGATUCK RIVER,151,,501,3316,N,3,10/19/07,1.26,12,10/12/07,6.6,7,1.6,6.7,20,7,0.05,1,0.3,,0.048,0.053,0.005,0.45,0.2,0
LUVATA WATERBURY,NAUGATUCK RIVER,151,,501,3316,N,4,10/19/07,1.26,12,10/12/07,6.6,7,1.6,6.7,28,21,0.07,1,0.3,,0.068,0.073,0.012,0.71,0.49,4
PARAMOUNT STONE COMPANY INC,CITY OF STAMFORD STORM SEWER SYSTEM,135,,1996,3281,N,CATCH BASIN #2,9/22/07,0.1,2,,6.2,,2.4,9.83,100,155,0.34,1.88,1,,0.038,0.076,0.003,1,1,178.1
PARAMOUNT STONE COMPANY INC,CITY OF STAMFORD STORM SEWER SYSTEM,135,,1996,3281,N,CATCH BASIN #4,9/22/07,0.1,2,,6.2,,1.6,9.87,44,74,0.39,1.44,0.8,,0.009,0.052,0.008,1,0.89,397.3
NUTMEG CHROME CORP,SOUTH BRANCH PARK RIVER,155,,396,3471,N,,11/6/07,0.5,4.5,10/27/07,7,10,1.8,7.3,29,39,4.87,6.8,0.6,,0.026,0.983,0.023,0.45,0.37,20
THE KERITE COMPANY,Bladen's Brook,124,,474,3357,N,SITE #2 PARKING AREA,11/6/07,0.37,,11/3/07,4.87,3,5,6,20,10,0.16,0.93,0.3,,0.008,0.1,0.003,1,1,3.5
THE KERITE COMPANY,Bladen's Brook,124,,474,3357,N,SITE #1,11/6/07,0.37,,11/3/07,4.87,3,5,5.29,40,147,0.04,1.38,0.4,,0.014,0.11,0.205,1,1,5.7
THE KERITE COMPANY,Bladen's Brook,124,,474,3357,N,SITE #3 ROOF WEST BUILDING,11/6/07,0.37,,11/3/07,4.87,3,5,6.03,506,874,0.13,13.6,0.1,,0.083,0.38,0.169,1,1,32
THE KERITE COMPANY,Bladen's Brook,124,,474,3357,N,SITE #7 PARKING AREA,11/6/07,0.37,,11/3/07,4.87,3,5,6.28,21,119,0.08,1.52,0.6,,0.06,0.89,0.048,1,1,16
THE KERITE COMPANY,Bladen's Brook,124,,474,3357,N,SITE #8 PARKING AREA,11/6/07,0.37,,11/3/07,4.87,3,5,6.22,81,209,0.06,1.41,0.3,,0.058,0.2,0.067,1,1,13.2
THE KERITE COMPANY,Bladen's Brook,124,,474,3357,N,SITE #10 PARKING AREA,11/6/07,0.37,,11/3/07,4.87,3,5,6.76,52,54,0.09,1.74,0.2,,0.049,0.15,0.039,1,1,15.5
L.C. Doane Co,FALLS RIVER,50,,1864,3646,N,,10/10/07,0.75,1,9/11/07,5.5,29,3.2,5.63,71,9,0.26,1.6,0.7,,0.005,0.155,0.009,1,0.6,14.6
GEORGE WESTON BAKERIES INC,,57,,920,2051,N,TOM'S BROOK- 2,10/19/07,0.83,3,10/12/07,6.2,7,4.7,6.9,170,470,1.12,4.5,0.6,,0.105,0.444,0.121,1,1,76
GEORGE WESTON BAKERIES INC,,57,,920,2051,N,ARMSTRONG COURT - 1,10/19/07,0.83,3,10/12/07,6.2,7,2.1,7.1,103,148,0.76,5,0.5,,0.048,0.242,0.052,1,1,88
TOWN OF HARTLAND,RINGBROOK,65,,1549,9199,Y,,10/19/07,0.96,6,10/11/07,4.2,8,1.6,6.4,20,6,0.04,1,0.2,,0.005,0.206,0.005,0.79,0.68,0
SUPERIOR PLATING COMPANY,MILL RIVER,51,,850,3471,N,2,10/9/07,0.3,4,9/15/07,4.26,24,1.4,4.13,251,1,0.45,10.6,0.5,,0.17,3.14,0.22,0.73,0.39,1
TOWN OF WALLINGFORD-DPW,QUINNIPIAC RIVER,148,,1347,,Y,,10/9/07,0.32,3,9/28/07,5.81,11,5,7.5,84,44,0.36,0.8,0.5,,0.01,0.036,0.002,1,1,62
TOWN OF WALLINGFORD-DPW,QUINNIPIAC RIVER,148,,1367,,Y,,10/9/07,0.32,3,9/28/07,5.81,11,5,6.81,100,149,0.19,1.3,0.4,,0.016,0.043,0.012,1,1,28
OVATION INSTRUMENTS DIVISION OF KAMAN MUSIC CORP.,FARMINGTON RIVER,92,,468,3931,N,1,11/6/07,0.61,10,10/27/07,8.5,10,1.5,5.88,22,12,0.07,0.81,0.4,,0.014,0.082,0.016,1,1,8
CALAMARI RECYCLING INC,UNAMED TO WARD BROOK/FALLS RIVER BASIN,50,,1182,5093,N,,8/6/07,0.1,,7/23/07,,14,7.2,7.27,360,190,0.24,1.1,0.4,,0.25,0.58,0.39,1,1,79
DW TRANSPORT AND LEASING INC,,86,,1111,4200,N,OUTFALL 1-RIP RAP OVERFLOW AT PLUNGE POOL OUTLET,11/6/07,0.1,5,11/4/07,5.34,2,6.6,5.75,110,54,0.34,1.5,4.7,,0.085,0.431,0.085,1,1,72
GOODRICH CORPORATION,STILL RIVER,34,,1432,,N,GOODRICH 001,9/11/07,0.1,1,9/8/07,6.39,3,1.5,6.45,10,7,1.6,0.6,0.5,,0.022,0.141,0.011,0.72,0.7,16
GOODRICH CORPORATION,STILL RIVER,34,,1432,,N,GOODRICH 003,9/11/07,0.1,1,9/8/07,6.39,3,1.5,6.46,37,8,0.26,0.81,0.6,,0.009,0.117,0.009,1,1,64
ROGERS CORPORATION,QUINEBAUG RIVER,69,3700,846,3679,N,HPF-R SW-01-07,9/11/07,1.21,9.3,8/18/07,3.5,24,2.7,6,180,58,1.8,8.2,5.4,,0.15,1.14,0.035,0.45,0.28,16
ROGERS CORPORATION,QUINEBAUG RIVER,69,3700,846,3089,N,HPF-R SW-03-07,9/11/07,1.21,9.3,8/18/07,3.5,24,1.4,5.9,100,23,0.42,5.2,3.5,,0.087,0.479,0.027,1,1,74
ROGERS CORPORATION,QUINEBAUG RIVER,69,3700,846,2297,N,HPF-R SW-08-07,9/11/07,1.21,9.3,8/18/07,3.5,24,1.4,3.2,140,43,2.7,5.6,3,,0.068,0.971,0.092,0.21,0.18,24
OSTRINSKY INC,HOCKANUM RIVER WATERSHED,77,,1755,5093,Y,DSN-001,8/8/07,0.15,2.5,7/30/07,4.17,9,4.1,6.74,120,35,0.23,2.1,1,,0.107,0.203,0.044,0.5,0.22,40
JACOBS VEHICLE SYSTEMS INC,TRIBUTARY OF MILL BROOK,11,,465,3714,N,OUTFALL OO1,9/28/07,0.15,1,9/15/07,5.1,13,1.4,7.59,150,8,0.25,9.7,0.9,,0.063,0.07,0.004,0.71,0.71,16
JACOBS VEHICLE SYSTEMS INC,TRIBUTARY OF MILL BROOK,11,,465,3714,N,OUTFALL 002,9/28/07,0.15,1,9/15/07,5.1,13,1.5,7.11,110,11,0.35,7.7,0.9,,0.052,0.278,0.006,0.71,0.7,12
NATIONWIDE MOVING AND STORAGE COMPANY,north branch Park River,11,,869,4213,N,CB-2,10/19/07,0.96,5,10/12/07,4.92,7,7.8,6.3,97,68,0.2,2.2,0.2,,0.04,0.15,0.013,1,1,4
Unicor Packaging Group/CT Container Corp,to Quinnipiac River,101,,1842,2653,N,CB-001,11/6/07,0.37,10,11/3/07,5.8,3,2.4,5.35,11,13,0.1,0.64,0.5,,0.008,0.042,0.004,1,1,3.6
SBNA INC,LYDALL BROOK,77,,1591,3087,N,SW-002,10/19/07,0.39,5,10/14/07,6.1,5,1.6,6.9,140,166,0.54,2.1,0.2,,0.018,0.201,0.014,1,1,8
SBNA INC,LYDALL BROOK,77,,1591,3087,N,SW-003,10/19/07,0.39,5,10/14/07,6.1,5,1.5,6.55,25,8,1,3.4,0.2,,0.005,0.116,0.004,1,0.89,2
TOWN OF WINDSOR LOCKS WPCA,CONNECTICUT RIVER,165,,1963,4952,Y,OUTFALL 01,11/6/07,0.77,10,11/4/07,4.75,2,1.6,5.38,,9,0.13,0.38,0.4,,0.005,0.026,0.007,1,1,4
Supreme Lake Manufacturing,Quinnipiac River,131,,315,,N,2,11/6/07,1.2,11,11/2/07,6.33,4,3.6,5.89,20,7,0.11,0.24,0.3,,0.095,0.051,0.038,0.19,0.18,4
Supreme Lake Manufacturing,Quinnipiac River,131,,315,,N,5,11/6/07,1.2,11,11/2/07,6.33,4,1.4,5.02,10,5,0.41,0.25,0.2,,0.003,0.007,0.001,1,1,0
American Wire Corp,,97,6020,1149,3357,Y,,11/6/07,1.26,,11/2/07,4.4,4,1.6,4.4,13,14,0.35,0.58,0.2,,0.005,0.039,0.001,0.71,0.71,0
TOWN OF MANCHESTER,SOUTH FORK HOCKANUM RIVER,77,4504,523,9199,Y,DSN-002,9/11/07,0.59,8,8/21/07,6.1,21,2.9,6.7,40,118,0.47,1.77,0.8,,0.043,0.2,0.027,1,1,62
TOWN OF MANCHESTER,SOUTH FORK HOCKANUM RIVER,77,4504,523,9199,Y,DSN-003,9/11/07,0.59,8,8/21/07,6.1,21,3.5,6.8,27,526,0.69,2.01,0.4,,0.163,1.34,0.307,1,1,61
TOWN OF OLD LYME,FOUR MILE RIVER,105,2207,1733,9199,Y,1,9/11/07,2.91,8,8/21/07,5.73,21,1.5,5.9,12,5,0.22,1.9,0.5,,0.009,0.07,0.002,1,1,12
TOWN OF OLD LYME,FOUR MILE RIVER,105,2207,1768,5093,Y,1,9/11/07,2.91,8,8/21/07,5.73,21,1.4,6.65,64,5,0.44,1.2,1.7,,0.025,0.102,0.073,1,1,24
LIGHT METALS COLORING,CB TO WETLANDS ADJ TO QUINNIPIAC RIVER,131,,384,3471,N,3,11/6/07,0.5,9,10/27/07,5.9,10,1,4.81,1,23,0.44,0.84,0.4,,0.023,0.171,0.003,1,0.75,3.2
LIGHT METALS COLORING,CB TO WETLANDS ADJ TO QUINNIPIAC RIVER,131,,384,3471,N,1,11/6/07,0.5,9,10/27/07,5.9,10,2.4,5.98,4,5,0.2,0.7,0.4,,0.026,0.222,0.003,0.7,0.54,5.1
CHELSEA SANDWICH LLC,CT River,159,,1752,5171,Y,1,10/12/07,0.11,5,9/27/07,7,15,1,7.35,22,37,0.14,0.51,1.4,,0.016,0.082,0.01,1,1,20
TOWN OF ENFIELD,CONNECTICUT RIVER,49,,1885,,Y,CB-F,11/6/07,0.61,12,11/3/07,6.5,3,1.9,7.02,20,20,0.31,3.28,0.6,,0.01,0.09,0.02,1,1,37.7
CARRIS REELS,SCANTIC RIVER CT RIVER BASIN,49,,1553,2499,N,,11/6/07,0.4,4,11/3/07,4.7,3,2,5.74,27,15,0.14,0.7,0.4,,0.022,0.082,0.002,0.72,0.48,4
INTERGRATED INDUSTRIAL SYSTEMS INC,QUINNIPIAC RIVER,148,,371,3547,N,catch basin leading to outfall 001,8/8/07,0.35,15,7/30/07,6.1,9,1.2,4.37,8,12,0.05,1.4,0.2,,0.008,0.01,0.002,0.52,0.52,47.8
Prime Materials,Shetucket River,163,,1593,5093,Y,,9/11/07,1.5,6,8/17/07,6.5,25,1.6,6.5,19,20,0.2,0.63,0.2,,0.27,0.122,0.035,0.11,0.06,8
BOEHRINGER INGELHEIM PHARMACEUTICALS INC,STILL RIVER,118,,691,2834,N,South Pond,10/19/07,2.8,6,10/16/07,5.88,3,1.4,7.56,10,29,0.07,0.73,0.8,,0.003,0.011,0.001,1,1,120
BOEHRINGER INGELHEIM PHARMACEUTICALS INC,STILL RIVER,118,,691,2834,N,north pond,10/19/07,2.8,6,10/16/07,5.88,3,1.4,7.13,11,13,0.08,0.61,0.1,,0.001,0.01,0.001,1,1,108
BOEHRINGER INGELHEIM PHARMACEUTICALS INC,STILL RIVER,118,,691,2834,N,Faubel Brook,10/19/07,2.8,6,10/16/07,5.88,3,1.4,6.71,82,179,0.4,1.8,0.2,,0.02,0.041,0.004,1,1,100
BOEHRINGER INGELHEIM PHARMACEUTICALS INC,STILL RIVER,118,,691,2834,N,Miry Brook,10/19/07,2.8,6,10/16/07,5.88,3,1.4,7.42,16,43,0.2,0.49,0.4,,0.001,0.007,0.001,1,1,208
BRUCE AND JOHNSONS MARINA,BRANFORD RIVER,14,,647,,Y,#07090259-01,9/11/07,,,9/6/07,7.4,5,0.5,7.41,110,190,2.1,2.26,1.9,,2.16,0.27,0.024,0.06,0.06,208
BRUCE AND JOHNSONS MARINA,BRANFORD RIVER,14,,647,,Y,#07090258-01,9/11/07,,,9/6/07,7.4,5,0.5,7.2,92,180,2.02,1.8,1.1,,1.38,0.344,0.016,0.06,0.06,48
BRUCE AND JOHNSONS MARINA,BRANFORD RIVER,14,,647,,Y,#07090260-01,9/11/07,,,9/6/07,7.4,5,0.5,7.74,55,62,1.97,1.64,2.5,,0.466,0.048,0.012,1,0.7,24
DONWELL COMPANY,HOCKANUM RIVER WATERSHED ,77,,248,3479,N,CATCH BASIN(AEL06007983),10/19/07,1.1,14,10/12/07,4.2,7,3.3,5.8,98,54,0.17,1.5,0.3,,0.023,0.103,0.008,1,1,8
SERMATECH INTERNATIONAL,HOCKANUM RIVER,77,,763,3479,N,1,9/11/07,0.47,9,9/8/07,6.05,3,1.4,6.75,60,52,0.51,1.2,0.7,,0.223,0.749,0.004,0.06,0.06,60
National Railroad Passenger Corp (Amtrak),Quinnipiac River,62,,1479,4011,N,outfall #1 (HA-1),9/28/07,0.14,1,9/15/07,5.3,13,5,3.5,10,15,0.29,1,5.1,,0.01,0.068,0.005,1,1,6
National Railroad Passenger Corp (Amtrak),New Haven Harbor,93,,1453,4011,N,Outfall #1,9/28/07,0.21,2,9/15/07,5.1,13,5,6.4,34,22,0.27,0.93,0.2,,0.052,0.33,0.014,1,1,14
National Passenger Railroad Corp (Amtrak),Poquonock River,59,,1455,4011,N,Last CB before 01,9/27/07,0.16,2,9/11/07,5.6,16,5,4.9,20,5,0.06,1,0.6,,0.056,0.273,0.001,0.71,0.71,6
National Railroad Passenger Corp (Amtrak),New Haven Harbor,93,,951,4011,N,1,9/28/07,0.21,2,9/15/07,5.4,13,5,4.9,20,5,0.04,0.78,0.6,,0.019,0.133,0.008,0.18,0.11,4
National Railroad Passenger Corp (Amtrak),New Haven Harbor,93,,951,4011,N,2,9/28/07,0.21,2,9/15/07,5.4,13,5,6.7,39,6,0.68,0.54,1.2,,0.047,0.249,0.002,1,1,22
National Railroad Passenger Corp (Amtrak),New Haven Harbor,93,,951,4011,N,1,11/26/07,0.65,7,11/20/07,5.3,6,4.4,6.8,20,16,0.04,0.97,0.3,,0.031,0.317,0.024,1,1,20
East Haddam DPW ,Moodus River,41,4710,1388,9199,Y,2,10/10/07,0.16,4,9/27/07,3.93,13,1.6,6.28,88,10,1.1,1.4,0.8,,0.014,0.093,0.002,1,1,16
Town of East Hampton,Cattle Lot Brook,42,,1170,,Y,"location 1, Transfer Station by dumpsters",11/13/07,0.26,9,11/6/07,6,7,5.4,1.4,79,200,0.12,3.9,0.5,,0.018,0.1,0.022,1,1,12
Town of East Hampton,Cattle Lot Brook,42,,1170,,Y,trf station-#2-by gate,11/13/07,0.26,9,11/6/07,6,7,5.8,1.5,80,38,0.07,2.4,1,,0.017,0.033,0.006,0.71,0.71,28
International Bridge and Iron Company,Piper Brook,94,4402,601,3441,N,outfall 001,9/11/07,0.59,9.3,8/21/07,6,21,7,6.5,16,137,0.11,2.41,0.7,,0.039,3.61,0.25,1,0.66,24
Clairol Inc,LI Sound,135,,1494,2844,N,CB 24,9/14/06,0.19,24,9/8/06,7.63,6,2.4,7.66,59,9,0.21,1.16,1.2,,0.01,0.068,0.002,1,1,171.7
Clairol Inc,LI Sound,135,,1494,2844,N,CB 24,9/11/07,1.57,24,8/21/07,7.16,21,1,7.24,201,358,0.93,3,1.6,,0.153,0.406,0.021,1,1,86.7
Eastern Color Aquisition/DBA Proline Printing,Farmington River,4,,1562,2759,N,,10/10/07,0.17,2,7/28/07,7.2,74,1.4,7.47,13,5,0.04,0.55,0.6,,0.003,0.438,0.001,1,0.79,48
Eastern Color Aquisition/DBA Proline Printing,Farmington River,4,,1562,2759,N,,10/19/07,0.96,6,10/10/07,6.3,9,1.4,6.95,43,11,0.14,1.8,0.6,,0.004,0.778,0.006,1,1,44
LaJoie's Auto Wrecking,,103,,477,,N,,7/5/06,,,,,,32,7.94,1100,2500,2.4,2.9,0.3,,1.7,6.3,3.1,0.71,0.71,164
LaJoie's Auto Wrecking,,103,,477,,N,,7/18/07,,,,,,19,7.35,950,1400,0.54,2.6,1.8,,2.6,6.9,1.9,1,0.71,310
Grillo Organic,Housatonic River,84,,1697,4953,N,outfall A,9/11/07,1.7,6,8/21/07,6.23,21,7.6,7.1,2300,5000,2.2,49,0.1,,0.3,0.87,0.35,1,1,170
Town of Thompson,Baptist Brook,141,,525,4953,Y,transfer station-3,7/23/07,2.36,2,7/19/07,5.3,4,3.4,6,170,43,0.47,19.1,0.2,,0.052,0.24,0.036,0.88,0.39,6
Town of Thompson,Baptist Brook,141,,525,4953,Y,transfer station-1,7/23/07,2.36,2,7/19/07,5.2,4,3,4.9,48,28,0.09,1.8,0.3,,0.008,0.13,0.002,0.43,0.17,52
Town of Lisbon,Blissville Brook,73,,1615,9199,Y,DPW,11/13/07,0.26,9,11/6/07,6,7,9.3,5,120,150,0.19,3.6,0.5,,0.012,0.76,0.007,0.73,0.42,2
Town of Cheshire Public Works,unnamed trib of Ten Mile River,25,,1174,8919,Y,1,10/10/07,0.11,2,9/11/07,7.63,29,5,6.67,67,75,0.13,2.9,0.1,,0.04,0.02,0.013,0.71,0.25,470
A-1 Chrome & Polishing Corp,unnamed stream,94,,1802,3471,Y,1,11/6/07,1.5,8,,8.5,,5,4.26,2,2,0.1,1,0.2,,0.01,0.005,0.008,1,0.82,9
Bourdon Forge Co.Inc.,Sebethe River,83,,494,3462,N,from O/W sed tank,10/19/07,1.33,10,10/12/07,7.07,7,5,7.42,41,42,0.1,1,0.4,,0.05,0.53,0.013,1,0.71,44
Hartford Technologies,Mattabassett River Basin,119,,297,3499,N,3,11/26/07,0.49,4,11/20/07,6.28,6,5,6.33,850,660,2.9,9.2,0,,0.38,0.35,0.17,1,1,32
Hartford Technologies,Mattabassett River Basin,119,,297,3499,N,005A,11/26/07,0.49,4,11/20/07,6.28,6,5,5.97,340,520,1.8,6.8,0.2,,0.19,0.26,0.096,1,1,24
Town of Tolland,unnamed brook Hockanum Basin,142,,1301,7538,Y,1,11/15/07,0.1,2,,6.94,,1,6.94,5,8,0.04,0.7,0.2,,0.005,0.049,0.008,1,1,112
Town of Cheshire Public Works,unnamed trib of Ten Mile River,25,,1174,8919,Y,8,11/6/07,0.7,5,11/3/07,7.1,3,5,7.13,28,17,0.41,1.7,0.3,,0.04,0.02,0.013,0.06,0.06,89
Goodrich Corp,Mill Plain Swamp,34,,1432,3827,N,SW 001,1/9/08,0.1,1.5,1/5/08,6.18,4,1.4,6.01,10,31,0.2,0.65,0.6,,0.023,0.116,0.01,1,1,144
Goodrich Corp,Mill Plain Swamp,34,,1432,3827,N,2,1/9/08,0.1,1.5,1/5/08,6.18,4,1.5,6.02,10,5,0.5,1.1,0.3,,0.011,0.149,0.001,1,1,256
Vishay Vitramon,Pequonnock River,85,,852,3675,N,"OF-1 roof, SE pkng lot",10/19/07,0.18,0.3,10/11/07,5.58,8,1,4.52,43,16,0.01,0.93,0.4,,0.05,0.35,0.05,1,1,1
Vishay Vitramon,Pequonnock River,85,,852,3675,N,OF-2 near warehouse #2,10/19/07,0.18,0.3,10/11/07,5.58,8,1.5,4.83,100,37,0.19,1.8,0.5,,0.05,0.08,0.05,0.2,0.2,1
Vishay Vitramon,Pequonnock River,85,,852,3675,N,OF-3 swale SE pkng lot,10/19/07,0.18,0.3,10/11/07,5.58,8,1.8,5.22,49,25,0.15,1.3,0.2,,0.05,0.02,0.05,0.25,0.21,1
Phoenix Soil,Naugatuck River,151,,1315,2875,Y,roof drain,9/11/07,0.97,6,8/21/07,6,21,2,5.3,448,32,0.05,0.37,0.6,,0.017,0.077,0.03,0.71,0.71,5
Phoenix Soil,Naugatuck River,151,,1315,2875,Y,pkng lot CB,9/11/07,0.97,6,8/21/07,6,21,2.3,6.6,31,360,0.34,0.58,0.5,,0.043,0.16,0.047,1,1,23
Coca-Cola Bottling Co of New England,Willow Brook,43,,172,2086,N,outfall 2,9/11/07,0.59,8,8/21/07,7.89,21,2,6.1,29,12,0.41,0.96,1.7,,0.012,0.863,0.03,1,0.54,35
Rockbestos Suprenant Cable Corporation,,40,,365,3357,N,DSN 001,10/11/07,0.93,1.5,9/15/07,4.68,26,1.4,7.62,47,6,0.11,1.8,0.1,,0.003,0.021,0.001,1,1,18
